"slot","age","year","unit","season","area","iter","data"
"harvest","1",1963,"unique","all","unique","1",0.0936536
"harvest","2",1963,"unique","all","unique","1",0.269948
"harvest","3",1963,"unique","all","unique","1",0.430974
"harvest","4",1963,"unique","all","unique","1",0.383259
"harvest","5",1963,"unique","all","unique","1",0.372773
"harvest","6",1963,"unique","all","unique","1",0.37568
"harvest","7",1963,"unique","all","unique","1",0.313677
"harvest","8",1963,"unique","all","unique","1",0.256587
"harvest","9",1963,"unique","all","unique","1",0.220347
"harvest","10",1963,"unique","all","unique","1",0.220347
"harvest","1",1964,"unique","all","unique","1",0.0746167
"harvest","2",1964,"unique","all","unique","1",0.279385
"harvest","3",1964,"unique","all","unique","1",0.488988
"harvest","4",1964,"unique","all","unique","1",0.407409
"harvest","5",1964,"unique","all","unique","1",0.392893
"harvest","6",1964,"unique","all","unique","1",0.40218
"harvest","7",1964,"unique","all","unique","1",0.326105
"harvest","8",1964,"unique","all","unique","1",0.274751
"harvest","9",1964,"unique","all","unique","1",0.261486
"harvest","10",1964,"unique","all","unique","1",0.261486
"harvest","1",1965,"unique","all","unique","1",0.0682471
"harvest","2",1965,"unique","all","unique","1",0.258529
"harvest","3",1965,"unique","all","unique","1",0.471277
"harvest","4",1965,"unique","all","unique","1",0.414043
"harvest","5",1965,"unique","all","unique","1",0.399614
"harvest","6",1965,"unique","all","unique","1",0.395064
"harvest","7",1965,"unique","all","unique","1",0.312587
"harvest","8",1965,"unique","all","unique","1",0.266109
"harvest","9",1965,"unique","all","unique","1",0.263264
"harvest","10",1965,"unique","all","unique","1",0.263264
"harvest","1",1966,"unique","all","unique","1",0.0746495
"harvest","2",1966,"unique","all","unique","1",0.232696
"harvest","3",1966,"unique","all","unique","1",0.411089
"harvest","4",1966,"unique","all","unique","1",0.401952
"harvest","5",1966,"unique","all","unique","1",0.393143
"harvest","6",1966,"unique","all","unique","1",0.371458
"harvest","7",1966,"unique","all","unique","1",0.292008
"harvest","8",1966,"unique","all","unique","1",0.245773
"harvest","9",1966,"unique","all","unique","1",0.235459
"harvest","10",1966,"unique","all","unique","1",0.235459
"harvest","1",1967,"unique","all","unique","1",0.097739
"harvest","2",1967,"unique","all","unique","1",0.238289
"harvest","3",1967,"unique","all","unique","1",0.376825
"harvest","4",1967,"unique","all","unique","1",0.37953
"harvest","5",1967,"unique","all","unique","1",0.381214
"harvest","6",1967,"unique","all","unique","1",0.364474
"harvest","7",1967,"unique","all","unique","1",0.29173
"harvest","8",1967,"unique","all","unique","1",0.240396
"harvest","9",1967,"unique","all","unique","1",0.216578
"harvest","10",1967,"unique","all","unique","1",0.216578
"harvest","1",1968,"unique","all","unique","1",0.141559
"harvest","2",1968,"unique","all","unique","1",0.282345
"harvest","3",1968,"unique","all","unique","1",0.381699
"harvest","4",1968,"unique","all","unique","1",0.357033
"harvest","5",1968,"unique","all","unique","1",0.369536
"harvest","6",1968,"unique","all","unique","1",0.379987
"harvest","7",1968,"unique","all","unique","1",0.316707
"harvest","8",1968,"unique","all","unique","1",0.257261
"harvest","9",1968,"unique","all","unique","1",0.21965
"harvest","10",1968,"unique","all","unique","1",0.21965
"harvest","1",1969,"unique","all","unique","1",0.188985
"harvest","2",1969,"unique","all","unique","1",0.328127
"harvest","3",1969,"unique","all","unique","1",0.394799
"harvest","4",1969,"unique","all","unique","1",0.345434
"harvest","5",1969,"unique","all","unique","1",0.361015
"harvest","6",1969,"unique","all","unique","1",0.392063
"harvest","7",1969,"unique","all","unique","1",0.343419
"harvest","8",1969,"unique","all","unique","1",0.283156
"harvest","9",1969,"unique","all","unique","1",0.238186
"harvest","10",1969,"unique","all","unique","1",0.238186
"harvest","1",1970,"unique","all","unique","1",0.203709
"harvest","2",1970,"unique","all","unique","1",0.330044
"harvest","3",1970,"unique","all","unique","1",0.392443
"harvest","4",1970,"unique","all","unique","1",0.353134
"harvest","5",1970,"unique","all","unique","1",0.359617
"harvest","6",1970,"unique","all","unique","1",0.380975
"harvest","7",1970,"unique","all","unique","1",0.348639
"harvest","8",1970,"unique","all","unique","1",0.303847
"harvest","9",1970,"unique","all","unique","1",0.266624
"harvest","10",1970,"unique","all","unique","1",0.266624
"harvest","1",1971,"unique","all","unique","1",0.194939
"harvest","2",1971,"unique","all","unique","1",0.312624
"harvest","3",1971,"unique","all","unique","1",0.393089
"harvest","4",1971,"unique","all","unique","1",0.383651
"harvest","5",1971,"unique","all","unique","1",0.375482
"harvest","6",1971,"unique","all","unique","1",0.370258
"harvest","7",1971,"unique","all","unique","1",0.345004
"harvest","8",1971,"unique","all","unique","1",0.31948
"harvest","9",1971,"unique","all","unique","1",0.300163
"harvest","10",1971,"unique","all","unique","1",0.300163
"harvest","1",1972,"unique","all","unique","1",0.191627
"harvest","2",1972,"unique","all","unique","1",0.317175
"harvest","3",1972,"unique","all","unique","1",0.424564
"harvest","4",1972,"unique","all","unique","1",0.441701
"harvest","5",1972,"unique","all","unique","1",0.421999
"harvest","6",1972,"unique","all","unique","1",0.39
"harvest","7",1972,"unique","all","unique","1",0.354099
"harvest","8",1972,"unique","all","unique","1",0.33526
"harvest","9",1972,"unique","all","unique","1",0.332088
"harvest","10",1972,"unique","all","unique","1",0.332088
"harvest","1",1973,"unique","all","unique","1",0.205133
"harvest","2",1973,"unique","all","unique","1",0.347656
"harvest","3",1973,"unique","all","unique","1",0.479326
"harvest","4",1973,"unique","all","unique","1",0.511605
"harvest","5",1973,"unique","all","unique","1",0.486286
"harvest","6",1973,"unique","all","unique","1",0.432927
"harvest","7",1973,"unique","all","unique","1",0.374915
"harvest","8",1973,"unique","all","unique","1",0.350918
"harvest","9",1973,"unique","all","unique","1",0.356446
"harvest","10",1973,"unique","all","unique","1",0.356446
"harvest","1",1974,"unique","all","unique","1",0.236977
"harvest","2",1974,"unique","all","unique","1",0.378663
"harvest","3",1974,"unique","all","unique","1",0.508316
"harvest","4",1974,"unique","all","unique","1",0.545061
"harvest","5",1974,"unique","all","unique","1",0.516667
"harvest","6",1974,"unique","all","unique","1",0.453227
"harvest","7",1974,"unique","all","unique","1",0.386737
"harvest","8",1974,"unique","all","unique","1",0.360851
"harvest","9",1974,"unique","all","unique","1",0.369318
"harvest","10",1974,"unique","all","unique","1",0.369318
"harvest","1",1975,"unique","all","unique","1",0.287478
"harvest","2",1975,"unique","all","unique","1",0.391166
"harvest","3",1975,"unique","all","unique","1",0.483149
"harvest","4",1975,"unique","all","unique","1",0.516129
"harvest","5",1975,"unique","all","unique","1",0.48613
"harvest","6",1975,"unique","all","unique","1",0.427974
"harvest","7",1975,"unique","all","unique","1",0.37907
"harvest","8",1975,"unique","all","unique","1",0.361452
"harvest","9",1975,"unique","all","unique","1",0.36813
"harvest","10",1975,"unique","all","unique","1",0.36813
"harvest","1",1976,"unique","all","unique","1",0.343451
"harvest","2",1976,"unique","all","unique","1",0.399393
"harvest","3",1976,"unique","all","unique","1",0.45094
"harvest","4",1976,"unique","all","unique","1",0.475857
"harvest","5",1976,"unique","all","unique","1",0.45211
"harvest","6",1976,"unique","all","unique","1",0.406341
"harvest","7",1976,"unique","all","unique","1",0.371095
"harvest","8",1976,"unique","all","unique","1",0.355226
"harvest","9",1976,"unique","all","unique","1",0.352934
"harvest","10",1976,"unique","all","unique","1",0.352934
"harvest","1",1977,"unique","all","unique","1",0.378573
"harvest","2",1977,"unique","all","unique","1",0.421609
"harvest","3",1977,"unique","all","unique","1",0.455426
"harvest","4",1977,"unique","all","unique","1",0.469932
"harvest","5",1977,"unique","all","unique","1",0.464093
"harvest","6",1977,"unique","all","unique","1",0.431865
"harvest","7",1977,"unique","all","unique","1",0.381879
"harvest","8",1977,"unique","all","unique","1",0.346307
"harvest","9",1977,"unique","all","unique","1",0.326882
"harvest","10",1977,"unique","all","unique","1",0.326882
"harvest","1",1978,"unique","all","unique","1",0.371271
"harvest","2",1978,"unique","all","unique","1",0.453082
"harvest","3",1978,"unique","all","unique","1",0.49864
"harvest","4",1978,"unique","all","unique","1",0.497602
"harvest","5",1978,"unique","all","unique","1",0.50687
"harvest","6",1978,"unique","all","unique","1",0.486136
"harvest","7",1978,"unique","all","unique","1",0.407378
"harvest","8",1978,"unique","all","unique","1",0.34276
"harvest","9",1978,"unique","all","unique","1",0.303052
"harvest","10",1978,"unique","all","unique","1",0.303052
"harvest","1",1979,"unique","all","unique","1",0.31715
"harvest","2",1979,"unique","all","unique","1",0.475313
"harvest","3",1979,"unique","all","unique","1",0.56808
"harvest","4",1979,"unique","all","unique","1",0.542236
"harvest","5",1979,"unique","all","unique","1",0.53252
"harvest","6",1979,"unique","all","unique","1",0.510963
"harvest","7",1979,"unique","all","unique","1",0.43163
"harvest","8",1979,"unique","all","unique","1",0.354067
"harvest","9",1979,"unique","all","unique","1",0.295224
"harvest","10",1979,"unique","all","unique","1",0.295224
"harvest","1",1980,"unique","all","unique","1",0.250647
"harvest","2",1980,"unique","all","unique","1",0.477547
"harvest","3",1980,"unique","all","unique","1",0.640995
"harvest","4",1980,"unique","all","unique","1",0.588189
"harvest","5",1980,"unique","all","unique","1",0.521355
"harvest","6",1980,"unique","all","unique","1",0.481921
"harvest","7",1980,"unique","all","unique","1",0.439598
"harvest","8",1980,"unique","all","unique","1",0.376672
"harvest","9",1980,"unique","all","unique","1",0.305917
"harvest","10",1980,"unique","all","unique","1",0.305917
"harvest","1",1981,"unique","all","unique","1",0.216392
"harvest","2",1981,"unique","all","unique","1",0.464453
"harvest","3",1981,"unique","all","unique","1",0.674709
"harvest","4",1981,"unique","all","unique","1",0.620796
"harvest","5",1981,"unique","all","unique","1",0.504235
"harvest","6",1981,"unique","all","unique","1",0.438647
"harvest","7",1981,"unique","all","unique","1",0.422073
"harvest","8",1981,"unique","all","unique","1",0.386134
"harvest","9",1981,"unique","all","unique","1",0.325586
"harvest","10",1981,"unique","all","unique","1",0.325586
"harvest","1",1982,"unique","all","unique","1",0.229809
"harvest","2",1982,"unique","all","unique","1",0.444016
"harvest","3",1982,"unique","all","unique","1",0.639068
"harvest","4",1982,"unique","all","unique","1",0.628272
"harvest","5",1982,"unique","all","unique","1",0.507115
"harvest","6",1982,"unique","all","unique","1",0.413738
"harvest","7",1982,"unique","all","unique","1",0.382653
"harvest","8",1982,"unique","all","unique","1",0.365002
"harvest","9",1982,"unique","all","unique","1",0.343116
"harvest","10",1982,"unique","all","unique","1",0.343116
"harvest","1",1983,"unique","all","unique","1",0.271864
"harvest","2",1983,"unique","all","unique","1",0.428055
"harvest","3",1983,"unique","all","unique","1",0.579629
"harvest","4",1983,"unique","all","unique","1",0.619292
"harvest","5",1983,"unique","all","unique","1",0.529748
"harvest","6",1983,"unique","all","unique","1",0.418743
"harvest","7",1983,"unique","all","unique","1",0.355653
"harvest","8",1983,"unique","all","unique","1",0.3379
"harvest","9",1983,"unique","all","unique","1",0.347353
"harvest","10",1983,"unique","all","unique","1",0.347353
"harvest","1",1984,"unique","all","unique","1",0.30912
"harvest","2",1984,"unique","all","unique","1",0.427278
"harvest","3",1984,"unique","all","unique","1",0.546989
"harvest","4",1984,"unique","all","unique","1",0.608232
"harvest","5",1984,"unique","all","unique","1",0.566536
"harvest","6",1984,"unique","all","unique","1",0.464803
"harvest","7",1984,"unique","all","unique","1",0.37272
"harvest","8",1984,"unique","all","unique","1",0.332631
"harvest","9",1984,"unique","all","unique","1",0.32997
"harvest","10",1984,"unique","all","unique","1",0.32997
"harvest","1",1985,"unique","all","unique","1",0.319853
"harvest","2",1985,"unique","all","unique","1",0.441641
"harvest","3",1985,"unique","all","unique","1",0.551964
"harvest","4",1985,"unique","all","unique","1",0.605011
"harvest","5",1985,"unique","all","unique","1",0.608767
"harvest","6",1985,"unique","all","unique","1",0.545203
"harvest","7",1985,"unique","all","unique","1",0.434698
"harvest","8",1985,"unique","all","unique","1",0.356241
"harvest","9",1985,"unique","all","unique","1",0.310995
"harvest","10",1985,"unique","all","unique","1",0.310995
"harvest","1",1986,"unique","all","unique","1",0.306281
"harvest","2",1986,"unique","all","unique","1",0.463237
"harvest","3",1986,"unique","all","unique","1",0.586399
"harvest","4",1986,"unique","all","unique","1",0.616451
"harvest","5",1986,"unique","all","unique","1",0.643023
"harvest","6",1986,"unique","all","unique","1",0.622355
"harvest","7",1986,"unique","all","unique","1",0.512404
"harvest","8",1986,"unique","all","unique","1",0.405639
"harvest","9",1986,"unique","all","unique","1",0.326654
"harvest","10",1986,"unique","all","unique","1",0.326654
"harvest","1",1987,"unique","all","unique","1",0.278345
"harvest","2",1987,"unique","all","unique","1",0.481828
"harvest","3",1987,"unique","all","unique","1",0.636904
"harvest","4",1987,"unique","all","unique","1",0.6414
"harvest","5",1987,"unique","all","unique","1",0.66071
"harvest","6",1987,"unique","all","unique","1",0.659386
"harvest","7",1987,"unique","all","unique","1",0.567199
"harvest","8",1987,"unique","all","unique","1",0.469108
"harvest","9",1987,"unique","all","unique","1",0.393468
"harvest","10",1987,"unique","all","unique","1",0.393468
"harvest","1",1988,"unique","all","unique","1",0.249823
"harvest","2",1988,"unique","all","unique","1",0.483093
"harvest","3",1988,"unique","all","unique","1",0.667565
"harvest","4",1988,"unique","all","unique","1",0.65802
"harvest","5",1988,"unique","all","unique","1",0.670545
"harvest","6",1988,"unique","all","unique","1",0.670441
"harvest","7",1988,"unique","all","unique","1",0.57918
"harvest","8",1988,"unique","all","unique","1",0.501606
"harvest","9",1988,"unique","all","unique","1",0.458384
"harvest","10",1988,"unique","all","unique","1",0.458384
"harvest","1",1989,"unique","all","unique","1",0.23022
"harvest","2",1989,"unique","all","unique","1",0.457475
"harvest","3",1989,"unique","all","unique","1",0.643112
"harvest","4",1989,"unique","all","unique","1",0.644495
"harvest","5",1989,"unique","all","unique","1",0.682724
"harvest","6",1989,"unique","all","unique","1",0.680934
"harvest","7",1989,"unique","all","unique","1",0.545823
"harvest","8",1989,"unique","all","unique","1",0.46049
"harvest","9",1989,"unique","all","unique","1",0.439979
"harvest","10",1989,"unique","all","unique","1",0.439979
"harvest","1",1990,"unique","all","unique","1",0.221604
"harvest","2",1990,"unique","all","unique","1",0.427436
"harvest","3",1990,"unique","all","unique","1",0.596192
"harvest","4",1990,"unique","all","unique","1",0.614941
"harvest","5",1990,"unique","all","unique","1",0.691973
"harvest","6",1990,"unique","all","unique","1",0.696959
"harvest","7",1990,"unique","all","unique","1",0.514296
"harvest","8",1990,"unique","all","unique","1",0.409335
"harvest","9",1990,"unique","all","unique","1",0.389613
"harvest","10",1990,"unique","all","unique","1",0.389613
"harvest","1",1991,"unique","all","unique","1",0.224257
"harvest","2",1991,"unique","all","unique","1",0.422849
"harvest","3",1991,"unique","all","unique","1",0.579937
"harvest","4",1991,"unique","all","unique","1",0.596703
"harvest","5",1991,"unique","all","unique","1",0.685889
"harvest","6",1991,"unique","all","unique","1",0.715087
"harvest","7",1991,"unique","all","unique","1",0.542302
"harvest","8",1991,"unique","all","unique","1",0.431388
"harvest","9",1991,"unique","all","unique","1",0.400782
"harvest","10",1991,"unique","all","unique","1",0.400782
"harvest","1",1992,"unique","all","unique","1",0.230887
"harvest","2",1992,"unique","all","unique","1",0.442743
"harvest","3",1992,"unique","all","unique","1",0.602849
"harvest","4",1992,"unique","all","unique","1",0.598869
